"Activity" "Subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "angle(tBodyAccMean,gravity)" "angle(tBodyAccJerkMean),gravityMean)" "angle(tBodyGyroMean,gravityMean)" "angle(tBodyGyroJerkMean,gravityMean)" "angle(X,gravityMean)" "angle(Y,gravityMean)" "angle(Z,gravityMean)"
"LAYING" 30 0.282942796714286 -0.01632136097 -0.105986113628571 -0.792871511428571 -0.69323245889 -0.760593928581429 0.679442025142857 0.0106727009 0.125175741145 -0.984898379571429 -0.964262902571429 -0.959356654571429 0.09495422244 0.00706595068285714 -0.0185813397977286 -0.788162281904286 -0.764504362214286 -0.847661101814286 -0.0369598436085714 -0.07460113568 0.0947240555885714 -0.815508127785714 -0.810775088814286 -0.776242398428571 -0.0945887930357143 -0.0408799442971429 -0.0601425039214286 -0.837882798557143 -0.872553579971429 -0.847536115428571 -0.742495414104286 -0.759940377 -0.742495414104286 -0.759940377 -0.78955172327 -0.777880183228571 -0.758865305064286 -0.779787146471429 -0.858816409 -0.867458615185714 -0.794186929357143 -0.713955472071429 -0.782813661671429 -0.792978906485714 -0.702794609645714 -0.768203246871429 -0.14468457062 0.0130301851405714 0.0998656891971429 -0.797869366485714 -0.778152115228571 -0.834338355985714 -0.797225621942857 -0.7657408117 -0.859720725014286 0.0717208691414286 -0.15713394942 -0.0243434906585714 -0.791601880671429 -0.822832874424286 -0.776962493885714 -0.824459160671429 -0.805952158785714 -0.79718517014 -0.11087510831 -0.202739345592857 0.00150129084 -0.758863263714286 -0.798077214228571 0.0692371032014286 -0.778604921192 -0.778165040672857 0.289556437644286 -0.806966771885714 -0.801374231714286 -0.0684892048971429 -0.870233705142857 -0.874033078414286 0.174658870914286 -0.0288195005035714 -0.0305997661287143 0.0559561465714286 -0.00792466113571429 -0.500121843571429 0.0601057204285714 -0.03820394234
"SITTING" 1 0.065309029187234 -0.0227393368021277 -0.0941882885787234 -0.208162591946809 -0.0867600613191489 -0.276779162970213 0.715023554234043 -0.0236949119361702 0.106221863994106 -0.781405634808511 -0.821372674468085 -0.754639075255319 0.136876140529787 0.0656386523489362 -0.000257101551063831 -0.35578032032766 -0.320596821191489 -0.586024108297872 0.0545356130593617 -0.12909878006383 0.136500162042553 -0.517830910744681 -0.444300066580851 -0.369839148723404 -0.0628978687438298 -0.0434606436382979 -0.0986359093148936 -0.52250920993617 -0.629124883617021 -0.538549491212766 -0.110595378615745 -0.168866720404255 -0.110595378615745 -0.168866720404255 -0.375867437497872 -0.358541499212766 -0.223509783276596 -0.41384614012766 -0.577818124680851 -0.628931452829787 -0.261679944446809 -0.142058897787234 -0.362775910319149 -0.189433347561702 -0.120048560806383 -0.290756191361702 -0.410062360210638 -0.0438952681553191 0.00673059563793617 -0.381400559059574 -0.346464906680851 -0.55222291 -0.388300050170213 -0.339744499353617 -0.619442756404255 -0.232798135304681 -0.358720981465957 -0.266135649 -0.419858015595745 -0.482070238412766 -0.337900030102128 -0.551958711638298 -0.42887372906383 -0.443089598808511 -0.162099213523404 -0.190612365938298 -0.105326851585106 -0.175379461025532 -0.301446362680851 -0.0194659708114894 -0.326603344210638 -0.410251494144681 0.0511376910276596 -0.46925993606383 -0.483895950021277 -0.0884346710170213 -0.61856529787234 -0.671725299148936 0.118490795744681 0.376474214561702 0.0640164221914894 -0.135250045787234 -0.00368604695957446 -0.510906203404255 0.082070291893617 -0.0382901884085106
"SITTING" 2 0.28543891326087 -0.0193547243408696 -0.116475018347826 -0.778662397 -0.659248523 -0.750415216347826 0.507293087173913 0.0229179583695652 0.221197086565217 -0.979023238695652 -0.970157006086957 -0.956627214347826 0.0640317774543478 -0.00507158385847826 0.0124542137919565 -0.77323387976087 -0.721558350926087 -0.852390172173913 -0.0292985880108696 -0.0834074955586957 0.0927502770217391 -0.792199624347826 -0.801591493236957 -0.780547230869565 -0.103263638630435 -0.026232427623913 -0.0710919667608696 -0.818801542173913 -0.863120483043478 -0.835236197826087 -0.726563663130435 -0.740104397043478 -0.726563663130435 -0.740104397043478 -0.776454974086957 -0.748309394276957 -0.738537795173913 -0.772226682391304 -0.846454026956522 -0.85646633173913 -0.78382840026087 -0.675921552665217 -0.788221910217391 -0.777129895422174 -0.672423011478261 -0.750222417673913 -0.245870704793478 -0.0695362459956522 0.0559862368695652 -0.785886614586957 -0.734855933934783 -0.838443534608696 -0.780928976478261 -0.726020981413043 -0.865246625217391 0.00358623949347826 -0.219610310315217 -0.0930577210869565 -0.770869542319565 -0.815476133304348 -0.775216105434783 -0.800773864413043 -0.795817125630435 -0.803087021956522 -0.190786714647826 -0.255450360130435 -0.0170140185434783 -0.734733397373913 -0.783897816108696 -0.000959634089130435 -0.750196660118696 -0.748129012354348 0.190108404086957 -0.803033418326087 -0.7926475285 -0.146536861456522 -0.857896850434783 -0.86508426826087 0.076532942173913 -0.069168234956087 0.0520429725326087 0.0517398446521739 -0.0314355739565217 -0.318343823043478 0.0614864471304348 -0.152285501045652
"SITTING" 3 0.176038974615385 -0.0203020715171154 -0.104869469846154 -0.16586080035 -0.0544169879807692 -0.264408840192308 0.871224785192308 -0.180543050246154 0.012174075615 -0.944712445961538 -0.939862828461538 -0.915849006346154 0.165171030284615 -0.0015839736998077 0.00627977685192308 -0.247768795273077 -0.224417922421154 -0.534347767307692 -0.0631001815115385 -0.0470352107480769 0.0870995329182692 -0.429669435994231 -0.360981620932692 -0.318656258673077 -0.0388822661332692 -0.122485218923077 -0.0979046642519231 -0.480039419509615 -0.567558414057692 -0.480961640690385 -0.0867636143384615 -0.189922630760962 -0.0867636143384615 -0.189922630760962 -0.291409113557692 -0.227549389326923 -0.201703384436538 -0.345412379269231 -0.528814922788462 -0.55626845375 -0.178750329826923 -0.0776774023153846 -0.343841925269231 -0.163827777575 -0.104181732384615 -0.285071935826923 -0.37720722675 -0.0243394006211538 -0.0523597514909615 -0.267417300038462 -0.259803736361538 -0.487965935269231 -0.297213078596154 -0.239162242076923 -0.579835880192308 -0.278088032942308 -0.395988975211538 -0.279625441536538 -0.346453138325 -0.395346538346154 -0.277163144365385 -0.459797047034615 -0.352124764503846 -0.398990635461538 -0.162296245884615 -0.10318757525 -0.0889827152596154 -0.153869500465385 -0.339804752384615 0.0369725558923077 -0.204348634461538 -0.265647483828846 0.0287113079353846 -0.399382923057692 -0.425878983653846 0.0186567594940385 -0.558062469384615 -0.586041804423077 0.02475499195 0.539623488044231 -0.148810730153846 0.119581634826923 -0.184177076730769 -0.683401880384615 0.205428255634615 0.0517865430153846
"SITTING" 4 0.2891192024 -0.018975859854 -0.11219910654 -0.7546840656 -0.653850966786 -0.7208664704 0.514174326 0.12435290994 0.18452773738 -0.9771719808 -0.9668525724 -0.9562066256 0.06223344226 0.004087869371 -0.0196201860334 -0.76701033248 -0.73871016106 -0.8349033392 -0.0252291134444 -0.077768201916 0.09732132766 -0.81202711702 -0.766773405686 -0.74977818384 -0.0905489886 -0.045291644108 -0.06503943612 -0.8295173542 -0.8591010756 -0.8235871408 -0.69903753882 -0.73996621446 -0.69903753882 -0.73996621446 -0.77120206968 -0.75300174 -0.72414263896 -0.737079960192 -0.8465673196 -0.853815304 -0.75654060706 -0.67685215882 -0.761963104 -0.7554987202 -0.665407327768 -0.7220868156 -0.214727539822 -0.02798373528 0.03452253848 -0.77340501954 -0.7486948756 -0.819775776 -0.78161589858 -0.7467961759072 -0.848848676 -0.01316281492 -0.1710429409 -0.117769106804 -0.78221887078 -0.7963103506 -0.75780201146 -0.82303405092 -0.75426714094 -0.7713188102 -0.10241271018 -0.23462041852 -0.034561988991 -0.73971881062 -0.7812649722 0.015978725554 -0.74864558636 -0.75998336717 0.171197434484 -0.7792090926 -0.75820178022 -0.0932671554796 -0.85305823872 -0.865818672 0.083981470926 -0.0614959063118 0.002547788788 0.02319420908 -0.046040158596 -0.3152284464 -0.02710671844 -0.117261426818
"SITTING" 5 0.203080715454545 -0.0245523809977273 -0.110400122545455 -0.257171178727273 -0.107695030336364 -0.309829328670455 0.7722907225 -0.101759528818182 0.0214992664522727 -0.952244786363636 -0.938030737272727 -0.925565199772727 0.17945289785 0.0582835428 0.0722868709204545 -0.312729290954545 -0.266868774627273 -0.555559148954546 -0.0223403608318182 -0.0737858624863636 0.0798251706590909 -0.464108428181818 -0.381290899786364 -0.346480033375 -0.0763155295727273 -0.0892403912204545 -0.0969388172227273 -0.490737781159091 -0.568609397340909 -0.520298217159091 -0.166886651681818 -0.266941645490909 -0.166886651681818 -0.266941645490909 -0.340673039409091 -0.286122109275 -0.237603543584091 -0.354750625681818 -0.538028240159091 -0.561327508068182 -0.26184223975 -0.126522712377273 -0.383453270159091 -0.256812175431818 -0.155938263954545 -0.328959519136364 -0.364648491727273 -0.000920309295227271 -0.0100310424318182 -0.333751697388636 -0.301084927818182 -0.515642356409091 -0.354055171863636 -0.280544607009091 -0.59419521125 -0.25023867725 -0.375316574538636 -0.259840244977273 -0.375470017840909 -0.420220617652727 -0.334968374636364 -0.497034191772727 -0.369848614727273 -0.414620199613636 -0.155611895772727 -0.117915694595455 -0.125007596886364 -0.239203367275 -0.399410605872727 0.0549803624159091 -0.265019776366818 -0.320126151619995 0.0248555266977273 -0.416960540361818 -0.429012186068182 -0.0181203574318182 -0.559895267159091 -0.595338779545455 0.0830695171590909 0.429149525863636 -0.191391024363636 -0.109029542340909 -0.105679897320455 -0.596917301818182 0.136709485568182 0.0279603755054545
"SITTING" 6 0.219007139454545 -0.0140478980507273 -0.105991138178182 -0.314379837690909 -0.107418384534545 -0.255408827554545 0.768890855090909 -0.124405036309091 0.0213410262727273 -0.946485555818182 -0.933525910545455 -0.922007044909091 0.0928096563490909 0.0519297213672727 0.0455368590072727 -0.365466994636364 -0.283770557345455 -0.571049873818182 -0.0113903167098182 -0.0748727539490909 0.0942946058672727 -0.491079779872727 -0.348248130163636 -0.339424587876364 -0.108283609401818 -0.0568255711790909 -0.0625070701581818 -0.523775534618182 -0.603610200163636 -0.526441422381818 -0.188503088558182 -0.298145201303636 -0.188503088558182 -0.298145201303636 -0.368469205545455 -0.337781590203636 -0.240687085231455 -0.368805073636364 -0.564483299272727 -0.598832397090909 -0.326936662078182 -0.148221984101818 -0.368385208138182 -0.311260414218182 -0.145926812661818 -0.259848605216364 -0.381165932381818 -0.0109707758272727 -0.0446947111 -0.391787194636364 -0.319330438963636 -0.536688192545455 -0.395507422745455 -0.295047217 -0.604295242727273 -0.260417708818182 -0.3671040046 -0.268385546438182 -0.417498992461818 -0.440966644036364 -0.345964538498182 -0.517403614609091 -0.308361331018182 -0.401775085072727 -0.150149656241818 -0.194917124381818 -0.134869782592727 -0.276116822809091 -0.422554506092727 0.0285764337054545 -0.321263508309091 -0.3659330134 0.0377182272127273 -0.43623570342 -0.4362965606 -0.0350888174514545 -0.600521118730364 -0.627661521636364 0.124483798321091 0.432247300892727 0.0850617338545455 -0.0921266610727273 -0.0272723905254545 -0.574746200072727 0.164830155127273 0.0246442890963636
"SITTING" 7 0.232771229166667 -0.0263332623770833 -0.1042206129375 -0.378332322291667 -0.22939889873125 -0.371524802795833 0.736085417541667 -0.0574894767083333 0.0810302570658333 -0.953536191041667 -0.931217403958333 -0.905236568541667 0.0233755417416667 0.0827322151645833 0.0989922715104167 -0.419793009645833 -0.381969465354167 -0.633526933 -0.0797326795291667 -0.04077256676875 0.0944851997708333 -0.584109868958333 -0.420397425402083 -0.45434388 -0.0820926071416667 -0.0609684276541667 -0.0602514079583333 -0.589089427291667 -0.633921538125 -0.563149997583333 -0.283572855147708 -0.3592711733125 -0.283572855147708 -0.3592711733125 -0.442863548845833 -0.407406964958333 -0.365514181020833 -0.446775217604167 -0.605181673375 -0.63000899375 -0.391643202041667 -0.27262691346125 -0.4650246575 -0.37598653389375 -0.2585381800875 -0.376395188854167 -0.342594906583333 -0.055150087875 -0.0703370783285417 -0.45149016123125 -0.420683375245833 -0.603356871870833 -0.439995538583333 -0.382027363460417 -0.662383215541667 -0.264087598590625 -0.3674224684375 -0.284505672608333 -0.503716963604167 -0.489602950104167 -0.424177028833333 -0.612687936458333 -0.39003035525 -0.518044914833333 -0.09421263913125 -0.219014172637708 -0.0856979837104167 -0.351326099083333 -0.466745333541667 -0.00417451875 -0.398168643333333 -0.42522641266875 0.00193026720208333 -0.500978863208333 -0.510699062270833 0.00286936139166667 -0.637231906875 -0.648393477708333 0.0663444784235417 0.280267559645833 0.154423951416667 0.154023976395833 -0.053482880625 -0.563746761458333 0.111393523604167 -0.0150162881229167
"SITTING" 8 0.242898273043478 -0.0257926195836739 -0.120071110717391 -0.340334954541304 -0.0961743354282609 -0.265044309543478 0.842624069130435 -0.158946426413043 0.0147997263152174 -0.962379038695652 -0.941207307608696 -0.902576682608696 0.00243536811304348 0.0870739922304348 0.0557155763565217 -0.373831165108696 -0.276206524130435 -0.579523624456522 -0.0617488969108696 -0.0621708961347826 0.0957443880195652 -0.509768320043478 -0.39882506998913 -0.342707552076087 -0.102736361397826 -0.0594071866571739 -0.0324506569995652 -0.491158885521739 -0.597483973413043 -0.52539488645 -0.201945562330435 -0.319393673478261 -0.201945562330435 -0.319393673478261 -0.370582998930435 -0.347161355065217 -0.294655790871739 -0.409442805096522 -0.555261222608696 -0.587417904891304 -0.355358024978261 -0.144563135493478 -0.378034849869565 -0.33645198708913 -0.131041797513043 -0.265972907708043 -0.337372302782609 -0.00948968473913043 -0.0782417261978261 -0.403520388934783 -0.317553784254348 -0.542809175391304 -0.400988082630435 -0.282119758108696 -0.615157519695652 -0.215895306391304 -0.376876265891304 -0.285647930758478 -0.409465825152174 -0.448283648 -0.339186069252826 -0.543637934130435 -0.379187096984783 -0.408152044821739 -0.126612122991304 -0.194617379857174 -0.0963382241086956 -0.304213844158696 -0.436872449008696 0.0368385253195652 -0.333921346158696 -0.370233894436957 0.0562083253678261 -0.458701976586956 -0.480484105456522 0.0449715577608696 -0.591840141293478 -0.612797116785435 0.0925341258695652 0.304428575968043 0.171233592982609 0.131892544108696 -0.00402327134782608 -0.648002307608696 0.19037409126087 0.0733975754086957
"SITTING" 9 0.2942528278 -0.014382323206 -0.11592778632 -0.5497771201542 -0.41725251053 -0.545724426252 0.529017364 -0.01923734084 0.242198551234 -0.9711117476 -0.9695029226 -0.9554410038 0.12832345169 -0.0105127823414 -0.0246890535212 -0.58109139952 -0.518018715614 -0.70689940698 -0.038540156988 -0.086250588508 0.067214316822 -0.65998846696 -0.57303732636 -0.60775229694 -0.10008089978 -0.0062318477568 -0.022554149508 -0.6416856286 -0.71156018668 -0.69615496206 -0.47595482336 -0.5484709092 -0.47595482336 -0.5484709092 -0.57604013324 -0.565968504514 -0.52009199969 -0.55752125702 -0.69050810356 -0.70441873196 -0.5752379098 -0.457078416964 -0.61188893784 -0.54177249098 -0.434607144384 -0.550628968004 -0.34337074446 -0.073823703246 0.00571950484 -0.60645599494 -0.553287766162 -0.68923685242 -0.59268748086 -0.513252308206 -0.72356529042 -0.144038253522 -0.29377576024 -0.219017971686 -0.59843692842 -0.61746511686 -0.59679234866 -0.6816694767652 -0.55516048396 -0.6486892808 -0.15137692308 -0.28645468288 -0.10432415562 -0.53961715002 -0.625786307948 -0.03124181118 -0.564206951084 -0.57274997582 0.1364869983946 -0.60964729112 -0.60508019384 -0.091871008984 -0.71115402026 -0.71698890488 0.07124698644 -0.100038034152 -0.081404294644 0.06352238196 0.076912481672 -0.3693605504 0.091501814052 -0.168472289538
"SITTING" 10 0.301083153703704 -0.0171231399068519 -0.117513473388889 -0.505585310796296 -0.32924220417963 -0.503120298055556 0.656904136481481 -0.0644627410185185 0.116640185940741 -0.970573370185185 -0.954725728888889 -0.938204525740741 0.077869154462963 -0.0200455001240741 0.0141930527494444 -0.526108580444444 -0.451912157398148 -0.673482084518519 -0.0471137189864815 -0.0666470106442592 0.0672422701111111 -0.611429428240741 -0.566742437592593 -0.546338069222222 -0.0953426143222222 -0.0300554930096296 -0.0408059569814815 -0.62498555687037 -0.691312182555556 -0.659344749592593 -0.414444848277778 -0.496239149444444 -0.414444848277778 -0.496239149444444 -0.523155219962963 -0.502516256835185 -0.473077926327778 -0.534469924092593 -0.662164715481481 -0.682988493037037 -0.52275065837037 -0.369692340988889 -0.565631383714815 -0.500660149016667 -0.352696634296296 -0.511141593574074 -0.306621895314815 -0.0269429801648148 -0.0409626425925926 -0.554411623351852 -0.490423453388889 -0.655498537407407 -0.539012326916667 -0.447468959259259 -0.690439284222222 -0.163474559864815 -0.313692928888889 -0.229120999355556 -0.550581208777778 -0.593315032425926 -0.533105510574074 -0.633431738888889 -0.556902924814815 -0.593923702166667 -0.154375681209259 -0.211760056672222 -0.0960758573783333 -0.483762701574074 -0.584469245407407 0.020234458362963 -0.4933732764 -0.519502936317593 0.141568589357407 -0.579757570962963 -0.588365569314815 -0.0456155067592593 -0.687592146574074 -0.700615118740741 0.08631325575 -0.141368178762963 -0.0343912417888889 0.12707186462963 -0.0917072983888889 -0.469345345740741 0.116838810888889 -0.0426289161074074
"SITTING" 11 0.251069738867925 -0.0180722779667925 -0.108713213358491 -0.431496176264151 -0.272696828735849 -0.471025179792453 0.710849904716981 -0.0446254082283019 0.12094231408566 -0.963340231886792 -0.958580963207547 -0.932384083962264 0.108619493841509 0.0765443753630189 0.0351712584830189 -0.482767727283019 -0.382922208867924 -0.652183066056604 -0.00416218418490566 -0.0815767983698113 0.0721522998622642 -0.585654880566038 -0.540100236490566 -0.497845640943396 -0.083529566950566 -0.047185629609434 -0.0513425581792453 -0.592630810943396 -0.681157786603774 -0.603664748679245 -0.350458175561811 -0.431577623018868 -0.350458175561811 -0.431577623018868 -0.479057437615094 -0.446497259981132 -0.431596398771698 -0.512460355528302 -0.644442740566038 -0.665682459132075 -0.466846451509434 -0.301262659713208 -0.541746632943396 -0.419970111339623 -0.305308058075472 -0.47736112154717 -0.344342879283019 0.00215536912830189 0.0671356997528302 -0.51028591854717 -0.421904404358491 -0.630923283962264 -0.501205182098113 -0.382594418103774 -0.672434032886792 -0.204166640069811 -0.310940569673585 -0.205020090267925 -0.512880356735849 -0.571218533422642 -0.478855163301887 -0.611816747226415 -0.527657249962264 -0.552515871471698 -0.104174411171698 -0.126744346243396 -0.0946443220739623 -0.408023555056604 -0.536217236301887 0.0686983724324528 -0.437519870188679 -0.464058850001887 0.109809523954717 -0.563204463360377 -0.566037037792453 -0.0263623085520755 -0.677376030245283 -0.675412447169811 0.0841349589377358 0.170337793511321 -0.0365488520290566 -0.122404289037736 -0.0206470605283019 -0.535537281698113 0.100828145603774 -0.0577603246286792
"SITTING" 12 0.310763927843137 -0.0152156043058824 -0.111706231860784 -0.374178984606471 -0.21348148056098 -0.304721581686275 0.724156294901961 -0.0991730358039216 0.0219069537039216 -0.959670925490196 -0.950715223529412 -0.932845647254902 0.0135430578294118 -0.0630382045182353 -0.0157744493979804 -0.411477018941176 -0.377706353 -0.59588049665098 0.0057216040372549 -0.0874508878607843 0.0937211613843137 -0.538874145529412 -0.441911400843137 -0.392607123431373 -0.099460055627451 -0.0499810958843137 -0.0998936292941176 -0.560796232143137 -0.606288024901961 -0.59095655772549 -0.26735590675451 -0.357645317196078 -0.26735590675451 -0.357645317196078 -0.417953619862745 -0.405539241960784 -0.344062829529412 -0.418529519519608 -0.587084930784314 -0.607598624784314 -0.391285843647059 -0.269425642576471 -0.415813528921569 -0.369461241333333 -0.236384477590196 -0.3031901593 -0.347841988666667 -0.0825356480627451 -0.0690316511568627 -0.440360173986275 -0.414475920869431 -0.569353700358823 -0.434777238960784 -0.380851685088235 -0.621924976196078 -0.220507767570588 -0.365947005509804 -0.287615810627451 -0.461921170568627 -0.484348145117647 -0.405361693215686 -0.566700875764706 -0.426381264803922 -0.44788143272549 -0.142145687539216 -0.191861728343137 -0.172069693401765 -0.340937674509804 -0.469066191392157 0.00310368565098039 -0.39201685272549 -0.428667089470588 0.109794836294118 -0.483172073205882 -0.480142021470588 -0.0286231911078431 -0.612157880078431 -0.631382352039216 0.130391263745098 -0.273322037098725 0.0822541905294118 -0.0358652218803922 -0.0237643617117647 -0.519278814705882 0.141055740078431 0.0188603462411765
"SITTING" 13 0.32396875755102 -0.0199651553795918 -0.110962081469388 -0.259981450667347 -0.1088629234 -0.3260307639 0.67969228055102 -0.0649555107142857 0.110102055802041 -0.948098078163265 -0.946910717959184 -0.926405874081633 0.134932440810204 -0.0410617925673469 -0.0268420860016326 -0.30401028507551 -0.246389473265306 -0.537999569569388 0.00624764380612245 -0.103035617555102 0.0793516865326531 -0.491291728571429 -0.437351149795918 -0.348093602183673 -0.105143759716327 -0.00820315701020408 -0.0252530751367347 -0.463783704918367 -0.579740546455102 -0.477314346163265 -0.174529605853061 -0.276346024755102 -0.174529605853061 -0.276346024755102 -0.313059723591837 -0.298791131653061 -0.29473001244898 -0.423677009020408 -0.524453198469388 -0.569896017489796 -0.289217120993878 -0.148290121397959 -0.386261474918367 -0.251233283408163 -0.146762866851633 -0.350342689822449 -0.350188100632653 -0.0227895542357143 0.0241097968367347 -0.341877214093878 -0.288610157755102 -0.499911023326531 -0.327300338734694 -0.252434033693878 -0.575041516 -0.243620623 -0.347239613204082 -0.229864622632653 -0.371673678102041 -0.452349684626531 -0.318139182755102 -0.531229339612245 -0.436318290530612 -0.421585220408163 -0.102859184559184 -0.125436907673469 -0.0831235476653061 -0.250887279673469 -0.406063638320408 0.0682687225755102 -0.287805344714286 -0.319157791177551 0.0374683793877551 -0.46019181994898 -0.501383505081633 0.0195655640816327 -0.576742832183674 -0.594381186867347 0.0847042682408163 -0.32666883372449 -0.150074667367347 0.0320281883469388 -0.0410239531428571 -0.518805841836735 0.116108247428571 -0.0309700598018367
"SITTING" 14 0.259118003703704 -0.0278736555407407 -0.103078962314815 -0.547592743369056 -0.397170848281481 -0.524949758007407 0.602802486925926 0.0289579054462963 0.184881809703704 -0.966937521666667 -0.929303074814815 -0.925858447037037 0.0391913470925926 0.0202235901914815 -0.0241404987635185 -0.550451656648148 -0.510198855048148 -0.698044789833333 -0.0711161460648148 -0.0485977310925926 0.107539636562963 -0.670799232698148 -0.613663307131482 -0.602898755925926 -0.0840132214444444 -0.0472857128962963 -0.0546979063055556 -0.679852185 -0.721336303148148 -0.68505359037037 -0.461421275222222 -0.519039499524074 -0.461421275222222 -0.519039499524074 -0.559224541037037 -0.534761154098148 -0.533075046759259 -0.609457986685185 -0.700404297222222 -0.714811907305556 -0.55105737277037 -0.426751427981481 -0.584019728907407 -0.547926823416667 -0.421669253037037 -0.53242662687963 -0.24061760987037 0.00953415490740741 0.0333432145740741 -0.577558080922222 -0.540868815288889 -0.678983577074074 -0.563100573642593 -0.510333262425926 -0.716177493333333 -0.12978187 -0.284932644077778 -0.198357938988889 -0.608982540833333 -0.635950050037037 -0.5835426565 -0.691783165907407 -0.605241273740741 -0.646629085185185 -0.0812543207851852 -0.149540371974074 -0.0675712271574074 -0.508905967055556 -0.602806826407407 0.0867005536740741 -0.529761913462963 -0.545667270944444 0.111558770222222 -0.630285896783333 -0.665135116925926 0.0448202499240741 -0.71602495747963 -0.73556332487037 0.0929473935185185 0.138279140633519 0.0530473849814815 0.0989387142962963 -0.0564436567606667 -0.440393625740741 0.0463366096481481 -0.10782917567963
"SITTING" 15 0.264255218474576 -0.0181563644130508 -0.106156005881356 -0.636752997459322 -0.516683903524576 -0.603439431661017 0.508485541525424 0.122726286694915 0.16425999640678 -0.967279127288136 -0.948053931694915 -0.949082957627119 0.0775368509152542 0.0268577974413559 0.00264722951881356 -0.664225866347458 -0.617805613220339 -0.75364745790678 -0.0237094352184407 -0.0858440056423729 0.0881395092033898 -0.72744706779661 -0.655974450762712 -0.653920239525424 -0.0948470355830509 -0.0677469701372881 -0.0566758364169491 -0.761220995559322 -0.778855818135593 -0.75995661 -0.568317370861017 -0.614607448474576 -0.568317370861017 -0.614607448474576 -0.660243817830508 -0.641267732711864 -0.596999681116949 -0.662011747966102 -0.767264930847458 -0.782526698813559 -0.65088344120678 -0.54362661740678 -0.663811225454237 -0.632836481898305 -0.534448936067797 -0.605218167457627 -0.304981921938983 0.00789127360847458 0.0364907964372881 -0.680484616398305 -0.634848267027119 -0.741228283237288 -0.678484329586441 -0.626316172755932 -0.765249565745763 -0.0686757540305085 -0.255101379261017 -0.159001396355932 -0.692394865745763 -0.686972205983051 -0.650823492169492 -0.740500030169492 -0.643476849983051 -0.688594749559322 -0.0973982324661017 -0.172873175438983 -0.134655935069492 -0.609031620830508 -0.678238198928814 0.0283717767474576 -0.636392519784746 -0.650855765881356 0.182631997571186 -0.696343720677966 -0.69946530579661 -0.0800236567288136 -0.783211702033898 -0.797494427118644 0.103501621923729 0.069031627579661 0.0114618986237288 -0.0221049248271186 -0.0020768490220339 -0.317088525423729 -0.043278192440678 -0.0819965414898305
